biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index
2018-04-10,70.30 ,3423.00 ,1345.90 ,3927.17
2018-04-11,72.50 ,3414.00 ,1360.00 ,3938.34
2018-04-12,71.50 ,3398.00 ,1341.90 ,3898.64
2018-04-13,72.70 ,3434.00 ,1347.90 ,3871.14
2018-04-16,71.90 ,3390.00 ,1350.70 ,3808.86
2018-04-17,71.90 ,3400.00 ,1349.50 ,3748.64
2018-04-18,73.40 ,3457.00 ,1353.50 ,3766.28
2018-04-19,75.00 ,3496.00 ,1348.80 ,3811.84
2018-04-20,73.90 ,3466.00 ,1338.30 ,3760.85
2018-04-23,74.30 ,3524.00 ,1324.00 ,3766.33
2018-04-24,75.30 ,3571.00 ,1333.00 ,3843.49
2018-04-25,74.00 ,3566.00 ,1322.80 ,3828.70
2018-04-26,74.80 ,3555.00 ,1317.90 ,3755.49
2018-04-27,74.40 ,3577.00 ,1323.40 ,3756.88
2018-04-30,75.10 ,,1319.20 ,
2018-05-01,74.40 ,,1306.80 ,
2018-05-02,73.10 ,3678.00 ,1305.60 ,3763.65
2018-05-03,73.60 ,3687.00 ,1312.70 ,3793.00
2018-05-04,74.60 ,3667.00 ,1314.70 ,3774.60
2018-05-07,,3655.00 ,1314.10 ,3834.19
2018-05-08,74.30 ,3650.00 ,1313.70 ,3878.68
2018-05-09,77.30 ,3589.00 ,1313.00 ,3871.62
2018-05-10,77.20 ,3595.00 ,1322.30 ,3893.06
2018-05-11,77.30 ,3661.00 ,1320.70 ,3872.84
2018-05-14,78.10 ,3669.00 ,1318.20 ,3909.29
2018-05-15,78.80 ,3668.00 ,1290.30 ,3924.10
2018-05-16,78.20 ,3673.00 ,1291.50 ,3892.84
2018-05-17,80.30 ,3675.00 ,1289.40 ,3864.05
2018-05-18,78.41 ,3640.00 ,1291.30 ,3903.06
2018-05-21,78.57 ,3614.00 ,1290.90 ,3921.24
2018-05-22,80.21 ,3578.00 ,1292.00 ,3906.21
2018-05-23,78.78 ,3531.00 ,1294.80 ,3854.58
2018-05-24,79.02 ,3553.00 ,1309.80 ,3827.22
2018-05-25,76.41 ,3573.00 ,1309.00 ,3816.50
2018-05-28,,3596.00 ,1309.00 ,3833.26
2018-05-29,,3622.00 ,1304.10 ,3804.01
2018-05-30,75.93 ,3642.00 ,1306.50 ,3723.37
2018-05-31,76.45 ,3680.00 ,1304.70 ,3802.38
2018-06-01,74.86 ,3747.00 ,1299.30 ,3770.59
2018-06-04,73.74 ,3728.00 ,1297.30 ,3807.58
2018-06-05,73.17 ,3709.00 ,1302.20 ,3845.32
2018-06-06,73.63 ,3753.00 ,1301.40 ,3837.35
2018-06-07,75.53 ,3828.00 ,1303.00 ,3831.01
2018-06-08,75.02 ,3802.00 ,1302.70 ,3779.62
2018-06-11,75.02 ,3784.00 ,1303.20 ,3779.98
2018-06-12,75.88 ,3823.00 ,1299.40 ,3825.95
2018-06-13,74.89 ,3866.00 ,1301.30 ,3788.34
2018-06-14,74.82 ,3886.00 ,1308.30 ,3773.37
2018-06-15,74.82 ,3877.00 ,1278.50 ,3753.43
2018-06-18,73.48 ,,1280.10 ,
2018-06-19,73.51 ,3797.00 ,1278.60 ,3621.12
2018-06-20,73.62 ,3798.00 ,1274.50 ,3635.44
2018-06-21,72.41 ,3807.00 ,1270.50 ,3592.97
2018-06-22,73.22 ,3762.00 ,1270.70 ,3608.90
2018-06-25,72.91 ,3732.00 ,1268.90 ,3560.48
2018-06-26,73.66 ,3679.00 ,1259.90 ,3531.11
2018-06-27,76.25 ,3689.00 ,1256.10 ,3459.26
2018-06-28,75.72 ,3742.00 ,1251.00 ,3423.53
2018-06-29,77.88 ,3795.00 ,1254.50 ,3510.98
2018-07-02,76.63 ,3773.00 ,1241.70 ,3407.96
2018-07-03,75.89 ,3745.00 ,1253.50 ,3409.28
2018-07-04,77.05 ,3790.00 ,1253.50 ,3363.75
2018-07-05,76.99 ,3773.00 ,1258.80 ,3342.44
2018-07-06,75.67 ,3766.00 ,1255.80 ,3365.12
2018-07-09,76.81 ,3801.00 ,1259.60 ,3459.18
2018-07-10,77.65 ,3868.00 ,1255.40 ,3467.52
2018-07-11,75.12 ,3864.00 ,1244.40 ,3407.53
2018-07-12,72.15 ,3955.00 ,1246.60 ,3481.06
2018-07-13,74.25 ,3970.00 ,1241.20 ,3492.69
2018-07-16,71.15 ,3964.00 ,1239.70 ,3472.09
2018-07-17,70.69 ,3921.00 ,1227.30 ,3449.38
2018-07-18,70.52 ,3942.00 ,1227.90 ,3431.32
2018-07-19,72.14 ,3989.00 ,1224.00 ,3428.34
2018-07-20,72.14 ,3981.00 ,1231.10 ,3492.89
2018-07-23,73.60 ,4002.00 ,1225.60 ,3525.75
2018-07-24,73.72 ,3995.00 ,1234.60 ,3581.71
2018-07-25,73.96 ,4010.00 ,1241.00 ,3577.75
2018-07-26,74.69 ,4004.00 ,1235.30 ,3536.25
2018-07-27,74.91 ,4083.00 ,1232.70 ,3521.23
2018-07-30,75.11 ,4129.00 ,1231.50 ,3515.08
2018-07-31,74.44 ,4163.00 ,1233.60 ,3517.66
2018-08-01,72.43 ,4190.00 ,1227.60 ,3447.39
2018-08-02,73.13 ,4118.00 ,1220.10 ,3370.96
2018-08-03,72.39 ,4175.00 ,1223.20 ,3315.28
2018-08-06,72.58 ,4178.00 ,1217.70 ,3273.27
2018-08-07,72.70 ,4242.00 ,1218.30 ,3368.87
2018-08-08,70.45 ,4246.00 ,1221.00 ,3314.51
2018-08-09,,4214.00 ,1219.90 ,3397.53
2018-08-10,70.22 ,4233.00 ,1219.00 ,3405.02
2018-08-13,71.88 ,4299.00 ,1198.90 ,3390.34
2018-08-14,70.10 ,4338.00 ,1200.70 ,3372.91
2018-08-15,68.76 ,4342.00 ,1185.00 ,3291.98
2018-08-16,69.76 ,4136.00 ,1184.00 ,3276.73
2018-08-17,70.52 ,4242.00 ,1184.20 ,3229.62
2018-08-20,70.75 ,4363.00 ,1194.60 ,3267.25
2018-08-21,71.18 ,4362.00 ,1200.00 ,3326.65
2018-08-22,,4372.00 ,1203.30 ,3307.95
2018-08-23,73.79 ,4305.00 ,1194.00 ,3320.03
2018-08-24,74.48 ,4303.00 ,1213.30 ,3325.33
2018-08-27,,4248.00 ,1216.00 ,3406.57
2018-08-28,75.94 ,4228.00 ,1214.40 ,3400.17
2018-08-29,75.91 ,4218.00 ,1211.50 ,3386.57
2018-08-30,76.80 ,4123.00 ,1205.00 ,3351.09
2018-08-31,77.40 ,4092.00 ,1206.70 ,3334.50
2018-09-03,77.75 ,4081.00 ,,3321.82
2018-09-04,77.51 ,4114.00 ,1199.10 ,3363.90
2018-09-05,76.97 ,4080.00 ,1201.30 ,3298.14
2018-09-06,75.56 ,4129.00 ,1204.30 ,3262.88
2018-09-07,75.49 ,4217.00 ,1200.40 ,3277.64
2018-09-10,76.61 ,4273.00 ,1199.80 ,3230.07
2018-09-11,77.89 ,4136.00 ,1202.20 ,3224.21
2018-09-12,79.18 ,4037.00 ,1210.90 ,3202.02
2018-09-13,77.59 ,4059.00 ,1208.20 ,3236.57
2018-09-14,77.79 ,4083.00 ,1201.10 ,3242.09
2018-09-17,78.26 ,4110.00 ,1205.80 ,3204.92
2018-09-18,79.09 ,4133.00 ,1202.90 ,3269.43
2018-09-19,79.20 ,4166.00 ,1208.30 ,3312.48
2018-09-20,78.75 ,4138.00 ,1211.30 ,3310.13
2018-09-21,78.77 ,4139.00 ,1201.30 ,3410.49
2018-09-24,80.90 ,,1204.40 ,
2018-09-25,83.07 ,4090.00 ,1205.10 ,3379.80
2018-09-26,80.85 ,4053.00 ,1199.10 ,3417.24
2018-09-27,81.72 ,4044.00 ,1187.40 ,3403.59
2018-09-28,82.58 ,3937.00 ,1196.20 ,3438.86
2018-10-01,,,1191.70 ,
2018-10-02,,,1207.00 ,
2018-10-03,,,1202.90 ,
2018-10-04,87.28 ,,1201.60 ,
2018-10-05,86.38 ,,1205.60 ,
2018-10-08,84.66 ,3941.00 ,1188.60 ,3290.90
2018-10-09,86.72 ,4019.00 ,1191.50 ,3288.69
2018-10-10,84.57 ,4041.00 ,1193.40 ,3281.60
2018-10-11,82.43 ,4027.00 ,1227.60 ,3124.11
2018-10-12,81.08 ,4091.00 ,1222.00 ,3170.73
2018-10-15,81.88 ,4137.00 ,1230.30 ,3126.45
2018-10-16,80.78 ,4133.00 ,1231.00 ,3100.97
2018-10-17,79.94 ,4171.00 ,1227.40 ,3118.25
2018-10-18,79.21 ,4137.00 ,1230.10 ,3044.39
2018-10-19,79.97 ,4093.00 ,1228.70 ,3134.95
2018-10-22,79.55 ,4156.00 ,1224.60 ,3270.27
2018-10-23,77.51 ,4151.00 ,1236.80 ,3183.43
2018-10-24,76.57 ,4173.00 ,1231.10 ,3188.20
2018-10-25,76.97 ,4178.00 ,1232.40 ,3194.31
2018-10-26,76.88 ,4223.00 ,1235.80 ,3173.64
2018-10-29,76.76 ,4179.00 ,1227.60 ,3076.89
2018-10-30,74.87 ,4183.00 ,1225.30 ,3110.26
2018-10-31,74.20 ,4132.00 ,1215.00 ,3153.82
2018-11-01,72.08 ,4091.00 ,1238.60 ,3177.03
2018-11-02,70.83 ,4047.00 ,1233.30 ,3290.25
2018-11-05,71.95 ,4032.00 ,1232.30 ,3262.84
2018-11-06,,3983.00 ,1226.30 ,3243.15
2018-11-07,71.05 ,3933.00 ,1228.70 ,3221.91
2018-11-08,69.08 ,3936.00 ,1225.10 ,3212.77
2018-11-09,68.03 ,3962.00 ,1208.60 ,3167.44
2018-11-12,68.55 ,3852.00 ,1203.50 ,3205.14
2018-11-13,64.50 ,3873.00 ,1201.40 ,3237.38
2018-11-14,63.50 ,3903.00 ,1210.10 ,3204.94
2018-11-15,64.65 ,3892.00 ,1215.00 ,3242.37
2018-11-16,64.85 ,3906.00 ,1223.00 ,3257.67
2018-11-19,63.95 ,3849.00 ,1225.30 ,3294.60
2018-11-20,61.58 ,3787.00 ,1221.20 ,3218.41
2018-11-21,62.01 ,3681.00 ,1228.00 ,3226.49
2018-11-22,60.87 ,3724.00 ,,3214.43
2018-11-23,58.17 ,3682.00 ,1223.20 ,3143.48
2018-11-26,60.05 ,3570.00 ,1222.40 ,3141.24
2018-11-27,60.13 ,3252.00 ,1219.90 ,3137.24
2018-11-28,60.10 ,3285.00 ,1229.80 ,3178.93
2018-11-29,57.99 ,3312.00 ,1230.40 ,3137.65
2018-11-30,57.15 ,3255.00 ,1226.00 ,3172.69
2018-12-03,60.27 ,3363.00 ,1239.60 ,3260.95
2018-12-04,61.09 ,3328.00 ,1246.60 ,3267.71
2018-12-05,61.24 ,3417.00 ,1242.60 ,3252.00
2018-12-06,57.23 ,3396.00 ,1243.60 ,3181.67
2018-12-07,61.00 ,3381.00 ,1252.60 ,3181.56
2018-12-10,60.00 ,3325.00 ,1249.40 ,3144.76
2018-12-11,59.77 ,3312.00 ,1247.20 ,3159.82
2018-12-12,60.20 ,3348.00 ,1250.00 ,3170.61
2018-12-13,59.43 ,3404.00 ,1247.40 ,3219.69
2018-12-14,59.20 ,3432.00 ,1241.40 ,3165.91
2018-12-17,58.28 ,3431.00 ,1251.80 ,3161.20
2018-12-18,55.67 ,3415.00 ,1253.60 ,3128.43
2018-12-19,55.97 ,3429.00 ,1256.40 ,3091.13
2018-12-20,53.26 ,3459.00 ,1267.90 ,3067.42
2018-12-21,51.48 ,3493.00 ,1258.10 ,3029.40
2018-12-24,,3453.00 ,1271.80 ,3038.20
2018-12-25,,3391.00 ,,3017.28
2018-12-26,,3412.00 ,1273.00 ,3002.03
2018-12-27,51.71 ,3425.00 ,1281.10 ,2990.51
2018-12-28,50.34 ,3404.00 ,1283.00 ,3010.65
2018-12-31,,,1281.30 ,
2019-01-02,54.15 ,3389.00 ,1284.10 ,2969.54
2019-01-03,53.43 ,3433.00 ,1294.80 ,2964.84
2019-01-04,55.67 ,3464.00 ,1285.80 ,3035.87
2019-01-07,57.14 ,3507.00 ,1289.90 ,3054.30
2019-01-08,57.00 ,3500.00 ,1285.90 ,3047.70
2019-01-09,59.67 ,3530.00 ,1292.00 ,3078.48
2019-01-10,60.49 ,3525.00 ,1287.40 ,3072.69
2019-01-11,59.51 ,3518.00 ,1289.50 ,3094.78
2019-01-14,59.11 ,3559.00 ,1291.30 ,3067.78
2019-01-15,58.88 ,3524.00 ,1288.40 ,3127.99
2019-01-16,60.07 ,3528.00 ,1293.80 ,3128.65
2019-01-17,60.05 ,3554.00 ,1292.30 ,3111.42
2019-01-18,62.02 ,3615.00 ,1282.60 ,3168.17
2019-01-21,62.50 ,3643.00 ,,3185.64
2019-01-22,61.15 ,3664.00 ,1283.40 ,3143.32
2019-01-23,61.10 ,3641.00 ,1284.00 ,3141.05
2019-01-24,61.41 ,3661.00 ,1285.90 ,3158.78
2019-01-25,61.78 ,3723.00 ,1304.20 ,3184.47
2019-01-28,59.99 ,3714.00 ,1309.30 ,3183.78
2019-01-29,61.54 ,3671.00 ,1315.20 ,3193.97
2019-01-30,62.57 ,3732.00 ,1315.50 ,3168.48
2019-01-31,62.39 ,3701.00 ,1325.20 ,3201.63
2019-02-01,61.66 ,3742.00 ,1322.10 ,3247.40
2019-02-04,62.33 ,,1319.30 ,
2019-02-05,,,1319.20 ,
2019-02-06,,,1314.40 ,
2019-02-07,61.24 ,,1314.20 ,
2019-02-08,62.07 ,,1318.50 ,
2019-02-11,61.49 ,3856.00 ,1311.90 ,3306.47
2019-02-12,62.76 ,3785.00 ,1314.00 ,3330.34
2019-02-13,63.69 ,3724.00 ,1315.10 ,3397.03
2019-02-14,63.96 ,3691.00 ,1313.90 ,3402.14
2019-02-15,65.89 ,3616.00 ,1322.10 ,3338.70
2019-02-18,66.50 ,3650.00 ,,3445.74
2019-02-19,66.10 ,3666.00 ,1344.80 ,3439.61
2019-02-20,66.95 ,3610.00 ,1347.90 ,3451.93
2019-02-21,67.24 ,3675.00 ,1327.80 ,3442.71
2019-02-22,67.31 ,3721.00 ,1332.80 ,3520.12
2019-02-25,64.17 ,3716.00 ,1329.50 ,3729.48
2019-02-26,64.68 ,3717.00 ,1328.50 ,3684.69
2019-02-27,65.67 ,3725.00 ,1321.20 ,3678.39
2019-02-28,65.25 ,3729.00 ,1316.10 ,3669.37
2019-03-01,64.16 ,3783.00 ,1299.20 ,3749.71
2019-03-04,64.88 ,3814.00 ,1287.50 ,3794.10
2019-03-05,64.60 ,3779.00 ,1284.70 ,3816.01
2019-03-06,64.28 ,3774.00 ,1287.60 ,3848.09
2019-03-07,64.87 ,3785.00 ,1286.10 ,3808.85
2019-03-08,63.75 ,3781.00 ,1299.30 ,3657.58
2019-03-11,65.44 ,3729.00 ,1291.10 ,3729.95
2019-03-12,65.69 ,3795.00 ,1298.10 ,3755.35
2019-03-13,66.17 ,3814.00 ,1309.30 ,3724.19
2019-03-14,66.33 ,3802.00 ,1295.10 ,3698.49
2019-03-15,66.39 ,3757.00 ,1302.90 ,3745.01
2019-03-18,66.90 ,3777.00 ,1301.50 ,3851.75
2019-03-19,67.52 ,3789.00 ,1306.50 ,3833.96
2019-03-20,68.37 ,3774.00 ,1301.70 ,3835.44
2019-03-21,68.25 ,3798.00 ,1307.30 ,3836.89
2019-03-22,66.60 ,3760.00 ,1318.70 ,3833.80
2019-03-25,67.11 ,3723.00 ,1329.00 ,3742.83
2019-03-26,67.86 ,3697.00 ,1321.40 ,3700.44
2019-03-27,67.72 ,3710.00 ,1316.90 ,3743.39
2019-03-28,66.59 ,3707.00 ,1295.30 ,3728.40
2019-03-29,68.18 ,3442.00 ,1298.50 ,3872.34
2019-04-01,69.30 ,3485.00 ,1294.20 ,3973.93
2019-04-02,69.67 ,3538.00 ,1295.40 ,3971.29
2019-04-03,69.34 ,3573.00 ,1295.30 ,4022.16
2019-04-04,69.89 ,3576.00 ,1294.30 ,4062.23
2019-04-05,70.16 ,,1295.60 ,
2019-04-08,71.30 ,3687.00 ,1301.90 ,4057.23
2019-04-09,70.96 ,3760.00 ,1308.30 ,4075.43
2019-04-10,71.02 ,3756.00 ,1313.90 ,4085.85
2019-04-11,71.23 ,3771.00 ,1293.30 ,3997.58
2019-04-12,71.72 ,3768.00 ,1295.20 ,3988.62
2019-04-15,70.94 ,3825.00 ,1291.30 ,3975.52
2019-04-16,71.03 ,3797.00 ,1277.20 ,4085.79
2019-04-17,71.39 ,3782.00 ,1276.80 ,4087.24
2019-04-18,71.04 ,3725.00 ,1276.00 ,4072.08
2019-04-19,,3724.00 ,,4120.61
2019-04-22,,3788.00 ,1277.60 ,4025.61
2019-04-23,73.83 ,3774.00 ,1273.20 ,4019.01
2019-04-24,73.94 ,3732.00 ,1279.40 ,4030.09
2019-04-25,74.46 ,3747.00 ,1279.70 ,3941.82
2019-04-26,71.35 ,3736.00 ,1288.80 ,3889.27
2019-04-29,71.80 ,3764.00 ,1281.50 ,3900.33
2019-04-30,72.57 ,3817.00 ,1285.70 ,3913.21
2019-05-01,72.58 ,,1284.20 ,
2019-05-02,70.38 ,,1272.00 ,
2019-05-03,72.00 ,,1281.30 ,
2019-05-06,,3758.00 ,1283.80 ,3684.62
2019-05-07,70.88 ,3791.00 ,1285.60 ,3720.67
2019-05-08,71.25 ,3741.00 ,1281.40 ,3667.46
2019-05-09,70.62 ,3726.00 ,1285.20 ,3599.70
2019-05-10,71.89 ,3739.00 ,1287.40 ,3730.45
2019-05-13,72.62 ,3711.00 ,1301.80 ,3668.73
2019-05-14,72.70 ,3667.00 ,1296.30 ,3645.15
2019-05-15,73.77 ,3684.00 ,1297.80 ,3727.09
2019-05-16,74.70 ,3731.00 ,1286.20 ,3743.96
2019-05-17,74.09 ,3772.00 ,1275.70 ,3648.76
2019-05-20,,3773.00 ,1277.30 ,3617.79
2019-05-21,72.85 ,3865.00 ,1273.20 ,3666.78
2019-05-22,71.98 ,3903.00 ,1274.20 ,3649.38
2019-05-23,68.57 ,3897.00 ,1285.40 ,3583.96
2019-05-24,68.60 ,3872.00 ,1289.20 ,3593.91
2019-05-27,,3859.00 ,,3637.20
2019-05-28,70.52 ,3842.00 ,1282.50 ,3672.26
2019-05-29,69.62 ,3817.00 ,1286.30 ,3663.91
2019-05-30,68.22 ,3802.00 ,1292.40 ,3641.18
2019-05-31,65.66 ,3766.00 ,1311.10 ,3629.79
2019-06-03,63.53 ,3728.00 ,1327.90 ,3632.01
2019-06-04,63.90 ,3723.00 ,1328.70 ,3598.47
2019-06-05,,3745.00 ,1333.60 ,3597.11
2019-06-06,62.56 ,3708.00 ,1342.70 ,3564.68
2019-06-07,64.83 ,,1346.10 ,
2019-06-10,64.58 ,3703.00 ,1329.30 ,3610.74
2019-06-11,64.42 ,3800.00 ,1331.20 ,3719.28
2019-06-12,62.65 ,3794.00 ,1336.80 ,3691.10
2019-06-13,63.14 ,3772.00 ,1343.70 ,3685.39
2019-06-14,63.35 ,3778.00 ,1344.50 ,3654.88
2019-06-17,62.67 ,3712.00 ,1342.90 ,3654.82
2019-06-18,63.19 ,3719.00 ,1350.70 ,3667.62
2019-06-19,62.81 ,3772.00 ,1348.80 ,3715.94
2019-06-20,64.98 ,3811.00 ,1396.90 ,3828.52
2019-06-21,66.10 ,3819.00 ,1400.10 ,3833.94
2019-06-24,64.95 ,3933.00 ,1418.20 ,3841.27
2019-06-25,66.07 ,3971.00 ,1418.70 ,3801.31
2019-06-26,66.90 ,3982.00 ,1415.40 ,3794.33
2019-06-27,66.33 ,4046.00 ,1412.00 ,3834.82
2019-06-28,66.39 ,4053.00 ,1413.70 ,3825.59
2019-07-01,64.97 ,4118.00 ,1389.30 ,3935.81
2019-07-02,62.71 ,4049.00 ,1408.00 ,3937.17
2019-07-03,63.37 ,4023.00 ,1420.90 ,3893.53
2019-07-04,64.00 ,4036.00 ,,3873.10
2019-07-05,64.60 ,4005.00 ,1400.10 ,3893.20
2019-07-08,65.18 ,4000.00 ,1400.00 ,3802.79
2019-07-09,64.45 ,4056.00 ,1400.50 ,3793.13
2019-07-10,66.88 ,4020.00 ,1412.50 ,3786.74
2019-07-11,67.46 ,4013.00 ,1406.70 ,3785.22
2019-07-12,67.22 ,3985.00 ,1412.20 ,3808.73
2019-07-15,66.90 ,3974.00 ,1413.50 ,3824.19
2019-07-16,66.14 ,4039.00 ,1411.20 ,3806.84
2019-07-17,63.98 ,4041.00 ,1423.30 ,3804.64
2019-07-18,61.30 ,4005.00 ,1428.10 ,3768.40
2019-07-19,61.44 ,3977.00 ,1426.70 ,3807.96
2019-07-22,62.99 ,3969.00 ,1426.90 ,3781.68
2019-07-23,62.81 ,3953.00 ,1421.70 ,3789.91
2019-07-24,64.02 ,3902.00 ,1423.60 ,3819.83
2019-07-25,63.63 ,3926.00 ,1427.50 ,3851.07
2019-07-26,62.29 ,3946.00 ,1432.20 ,3858.57
2019-07-29,62.48 ,3896.00 ,1433.30 ,3854.27
2019-07-30,63.16 ,3902.00 ,1441.80 ,3870.32
2019-07-31,64.01 ,3912.00 ,1437.80 ,3835.36
2019-08-01,62.57 ,3873.00 ,1432.40 ,3803.47
2019-08-02,61.37 ,3796.00 ,1457.50 ,3747.44
2019-08-05,59.74 ,3768.00 ,1476.50 ,3675.69
2019-08-06,58.95 ,3738.00 ,1484.20 ,3636.33
2019-08-07,55.48 ,3715.00 ,1519.60 ,3621.43
2019-08-08,56.66 ,3713.00 ,1509.50 ,3669.29
2019-08-09,56.80 ,3600.00 ,1508.50 ,3633.53
2019-08-12,,3615.00 ,1517.20 ,3699.10
2019-08-13,60.47 ,3679.00 ,1514.10 ,3665.75
2019-08-14,57.99 ,3694.00 ,1527.80 ,3682.40
2019-08-15,57.91 ,3703.00 ,1531.20 ,3694.00
2019-08-16,58.46 ,3718.00 ,1523.60 ,3710.54
2019-08-19,59.30 ,3734.00 ,1511.60 ,3791.09
2019-08-20,59.57 ,3716.00 ,1515.70 ,3787.73
2019-08-21,60.83 ,3397.00 ,1515.70 ,3781.76
2019-08-22,59.89 ,3404.00 ,1508.50 ,3793.51
2019-08-23,58.92 ,3443.00 ,1537.60 ,3820.86
2019-08-26,,3390.00 ,1537.20 ,3765.91
2019-08-27,58.56 ,3311.00 ,1551.80 ,3816.95
2019-08-28,58.61 ,3299.00 ,1549.10 ,3802.58
2019-08-29,60.75 ,3295.00 ,1536.90 ,3790.19
2019-08-30,59.38 ,3325.00 ,1529.40 ,3799.59
2019-09-02,58.61 ,3379.00 ,,3848.32
2019-09-03,58.07 ,3400.00 ,1555.90 ,3853.61
2019-09-04,60.86 ,3423.00 ,1560.40 ,3886.00
2019-09-05,62.89 ,3458.00 ,1525.50 ,3925.32
2019-09-06,61.44 ,3412.00 ,1515.50 ,3948.51
2019-09-09,63.91 ,3466.00 ,1511.10 ,3972.95
2019-09-10,64.69 ,3481.00 ,1499.20 ,3959.27
2019-09-11,63.12 ,3477.00 ,1503.20 ,3930.10
2019-09-12,61.10 ,3509.00 ,1507.40 ,3972.38
2019-09-13,61.26 ,,1499.50 ,
2019-09-16,68.36 ,3553.00 ,1511.50 ,3957.72
2019-09-17,65.94 ,3532.00 ,1513.40 ,3891.22
2019-09-18,64.51 ,3514.00 ,1515.80 ,3910.08
2019-09-19,64.58 ,3436.00 ,1506.20 ,3924.38
2019-09-20,64.78 ,3390.00 ,1515.10 ,3935.65
2019-09-23,64.33 ,3465.00 ,1531.50 ,3890.66
2019-09-24,64.22 ,3506.00 ,1540.20 ,3901.08
2019-09-25,62.46 ,3495.00 ,1512.30 ,3870.98
2019-09-26,62.22 ,3467.00 ,1515.20 ,3841.14
2019-09-27,62.78 ,3435.00 ,1506.40 ,3852.65
2019-09-30,61.09 ,3497.00 ,1472.90 ,3814.53
2019-10-01,60.25 ,,1489.00 ,
2019-10-02,58.08 ,,1507.90 ,
2019-10-03,57.99 ,,1513.80 ,
2019-10-04,59.14 ,,1512.90 ,
2019-10-07,60.08 ,,1504.40 ,
2019-10-08,58.46 ,3427.00 ,1503.90 ,3837.68
2019-10-09,59.84 ,3409.00 ,1512.80 ,3843.24
2019-10-10,59.14 ,3412.00 ,1500.90 ,3874.64
2019-10-11,61.17 ,3395.00 ,1488.70 ,3911.73
2019-10-14,59.24 ,3399.00 ,1497.60 ,3953.24
2019-10-15,59.27 ,3335.00 ,1483.50 ,3936.25
2019-10-16,59.42 ,3317.00 ,1494.00 ,3922.69
2019-10-17,59.00 ,3310.00 ,1498.30 ,3925.22
2019-10-18,59.78 ,3289.00 ,1494.10 ,3869.38
2019-10-21,58.92 ,3291.00 ,1488.10 ,3880.84
2019-10-22,60.52 ,3302.00 ,1487.50 ,3895.88
2019-10-23,60.63 ,3318.00 ,1495.70 ,3871.08
2019-10-24,61.67 ,3304.00 ,1504.70 ,3870.67
2019-10-25,61.93 ,3320.00 ,1505.30 ,3896.79
2019-10-28,,3340.00 ,1495.80 ,3926.59
2019-10-29,,3341.00 ,1490.70 ,3910.23
2019-10-30,60.13 ,3351.00 ,1496.70 ,3891.23
2019-10-31,59.42 ,3373.00 ,1514.80 ,3886.75
2019-11-01,60.37 ,3365.00 ,1511.40 ,3952.39
2019-11-04,62.53 ,3375.00 ,1511.10 ,3978.12
2019-11-05,62.95 ,3404.00 ,1483.70 ,4002.81
2019-11-06,62.18 ,3447.00 ,1493.10 ,3984.88
2019-11-07,62.55 ,3440.00 ,1466.40 ,3991.87
2019-11-08,61.92 ,3411.00 ,1462.90 ,3973.01
2019-11-11,62.58 ,3369.00 ,1457.10 ,3902.98
2019-11-12,62.56 ,3415.00 ,1453.70 ,3903.69
2019-11-13,62.32 ,3441.00 ,1463.30 ,3899.98
2019-11-14,62.62 ,3484.00 ,1473.40 ,3905.86
2019-11-15,63.20 ,3538.00 ,1468.50 ,3877.09
2019-11-18,62.48 ,3555.00 ,1471.90 ,3907.93
2019-11-19,62.19 ,3597.00 ,1474.30 ,3947.04
2019-11-20,63.69 ,3671.00 ,1474.20 ,3907.86
2019-11-21,64.47 ,3631.00 ,1463.60 ,3889.60
2019-11-22,64.40 ,3644.00 ,1470.50 ,3849.99
2019-11-25,64.62 ,3697.00 ,1463.80 ,3878.21
2019-11-26,65.27 ,3628.00 ,1467.40 ,3891.65
2019-11-27,65.22 ,3609.00 ,1460.80 ,3875.62
2019-11-28,65.00 ,3592.00 ,,3862.30
2019-11-29,63.23 ,3611.00 ,1472.70 ,3828.67
2019-12-02,63.82 ,3619.00 ,1469.20 ,3836.06
2019-12-03,63.36 ,3613.00 ,1484.40 ,3851.09
2019-12-04,65.67 ,3416.00 ,1480.20 ,3849.82
2019-12-05,66.24 ,3428.00 ,1483.10 ,3879.36
2019-12-06,67.14 ,3425.00 ,1465.10 ,3902.39
2019-12-09,67.11 ,3508.00 ,1464.90 ,3895.45
2019-12-10,66.66 ,3514.00 ,1468.10 ,3900.38
2019-12-11,65.61 ,3531.00 ,1475.00 ,3902.75
2019-12-12,66.91 ,3520.00 ,1472.30 ,3891.02
2019-12-13,67.76 ,3523.00 ,1481.20 ,3968.22
2019-12-16,68.23 ,3508.00 ,1480.50 ,3987.55
2019-12-17,68.44 ,3480.00 ,1480.60 ,4041.80
2019-12-18,68.78 ,3484.00 ,1478.70 ,4032.78
2019-12-19,68.66 ,3505.00 ,1484.40 ,4027.15
2019-12-20,67.55 ,3517.00 ,1480.90 ,4017.25
2019-12-23,68.04 ,3537.00 ,1488.70 ,3967.10
2019-12-24,68.85 ,3516.00 ,1504.80 ,3992.96
2019-12-25,,3502.00 ,,3990.87
2019-12-26,,3506.00 ,1514.40 ,4025.99
2019-12-27,69.52 ,3541.00 ,1518.10 ,4022.03
2019-12-30,68.64 ,3546.00 ,1518.60 ,4081.63
2019-12-31,67.04 ,3561.00 ,1523.10 ,4096.58
